172,7,1.1.172,True,9/22/2021,6/16/2021,8,6,2.2,6,74212.30080000004,74212.30080000004,1446822.6633930558,1
173,7,1.1.173,True,11/27/2021,6/16/2021,3,3,2.5,6,140625,140625,2741586.433062703,1
174,7,1.1.174,True,11/27/2021,6/16/2021,6,6,2.5,6,140625,140625,2741586.433062703,1
175,7,1.1.175,True,11/27/2021,6/16/2021,2,2,2.5,6,140625,140625,2741586.433062703,1
176,7,1.1.176,True,10/5/2021,6/16/2021,5,4,2.26,6,84899.41306214397,84899.41306214397,1655175.6730749179,1
177,7,1.1.177,True,9/25/2021,6/16/2021,6,3,1.9,7,67746.06863999998,67746.06863999998,1320758.7745902832,1
178,7,1.1.178,True,9/25/2021,6/16/2021,2,1,1.9,7,67746.06863999998,67746.06863999998,1320758.7745902832,1
179,7,1.1.179,True,11/27/2021,6/16/2021,6,6,2.5,6,140625,140625,2741586.433062703,1
180,7,1.1.180,True,12/2/2021,6/21/2021,5,5,2.5,6,140625,140625,2741586.433062703,1
181,7,1.1.181,True,9/30/2021,6/21/2021,2,1,1.9,7,67746.06863999998,67746.06863999998,1320758.7745902832,1
182,7,1.1.182,True,12/2/2021,6/21/2021,12,8,2.1,7,123503.21424000004,123503.21424000004,2407784.793600146,1
183,7,1.1.183,True,12/2/2021,6/21/2021,4,4,2.5,6,140625,140625,2741586.433062703,1
184,7,1.1.184,True,12/2/2021,6/21/2021,2,2,2.5,6,140625,140625,2741586.433062703,1
185,7,1.1.185,True,11/20/2021,6/25/2021,8,5,2.05,7,106877.34542249993,106877.34542249993,2083651.4148414717,1
186,7,1.1.186,True,12/6/2021,6/25/2021,2,2,2.5,6,140625,140625,2741586.433062703,1
187,7,1.1.187,True,9/28/2021,6/25/2021,4,3,2.2,6,74212.30080000004,74212.30080000004,1446822.6633930558,1
188,8,1.1.188,True,12/25/2021,7/15/2021,6,6,2.5,6,140625,140625,2741586.433062703,1
189,8,1.1.189,True,11/7/2021,7/15/2021,6,5,2.3,6,92683.33919999996,92683.33919999996,1806928.9622874202,1
190,8,1.1.190,True,12/25/2021,7/15/2021,4,4,2.5,6,140625,140625,2741586.433062703,1
191,8,1.1.191,True,12/25/2021,7/15/2021,7,7,2.5,6,140625,140625,2741586.433062703,1
192,8,1.1.192,True,12/25/2021,7/15/2021,2,2,2.5,6,140625,140625,2741586.433062703,1
193,8,1.1.193,False,none,none,12,0,0,0,0,0,0,0
194,8,1.1.194,False,none,none,5,0,0,0,0,0,0,0
195,8,1.1.195,False,none,none,1,0,0,0,0,0,0,0
196,8,1.1.196,False,none,none,2,0,0,0,0,0,0,0
197,8,1.1.197,False,none,none,6,0,0,0,0,0,0,0
198,8,1.1.198,False,none,none,2,0,0,0,0,0,0,0
199,8,1.1.199,False,none,none,3,0,0,0,0,0,0,0
200,8,1.1.200,False,none,none,3,0,0,0,0,0,0,0
201,8,1.1.201,False,none,none,2,0,0,0,0,0,0,0
202,8,1.1.202,False,none,none,3,0,0,0,0,0,0,0
203,8,1.1.203,False,none,none,6,0,0,0,0,0,0,0
204,8,1.1.204,False,none,none,7,0,0,0,0,0,0,0
205,8,1.1.205,False,none,none,4,0,0,0,0,0,0,0
206,8,1.1.206,False,none,none,4,0,0,0,0,0,0,0
207,8,1.1.207,False,none,none,24,0,0,0,0,0,0,0
208,8,1.1.208,False,none,none,2,0,0,0,0,0,0,0
209,8,1.1.209,False,none,none,3,0,0,0,0,0,0,0
210,8,1.1.210,False,none,none,8,0,0,0,0,0,0,0
211,8,1.1.211,False,none,none,4,0,0,0,0,0,0,0
212,8,1.1.212,False,none,none,8,0,0,0,0,0,0,0
213,8,1.1.213,False,none,none,2,0,0,0,0,0,0,0
214,8,1.1.214,False,none,none,4,0,0,0,0,0,0,0
215,8,1.1.215,False,none,none,18,0,0,0,0,0,0,0
216,8,1.1.216,False,none,none,2,0,0,0,0,0,0,0
217,8,1.1.217,False,none,none,3,0,0,0,0,0,0,0
218,8,1.1.218,False,none,none,10,0,0,0,0,0,0,0
219,8,1.1.219,False,none,none,3,0,0,0,0,0,0,0
